DBN,School Name,"Total Parent 
Response Rate",Total Teacher Response Rate,Total Student Response Rate,Collaborative Teachers Score,Effective School Leadership Score,Rigorous Instruction Score,Supportive Environment Score,Strong Family-Community Ties Score,Trust Score
MBJU,Ucp Of Nyc Manhattan Upk,30%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MBJV,Victoria Children'S Center,94%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MBKF,Sunshine Lc Of 3Rd Ave,13%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MBKK,River Park Nursery School,43%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MBKR,Playtogethernyc,94%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MBKU,Cpc Little Star Of Broome Street,80%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MBLL,Manhattan Schoolhouse,76%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
QAAB,Beth Gavriel/Sha'Arei Zion Ohel Bracha,21%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
QAAD,A Child'S Place,44%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
QAAF,Al-Iman School,31%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
QAAM,Bais Yaakov Academy Of Queens (Metropolitan Ave),46%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
QAAV,Bnos Malka Academy,94%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
QABC,Christ The King Community Preschool,39%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
QABL,"Garden School, Inc.",46%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
QABS,Holy Child Jesus School,30%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
QACC,Immaculate Conception School,67%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
QACD,Incarnation School,25%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
QACJ,Jewish Institute Of Queens,16%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
QADN,Ave Maria Catholic Academy,35%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
QADP,Our Lady Of Lourdes Catholic Academy,40%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
QADQ,Our Lady Of Mercy Catholic Academy,24%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
QADR,Notre Dame Catholic Academy Of Ridgewood,71%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
QADU,Roman Catholic Church Of Our Lady Of The Snows D/B/A Our Lady Of The Snows School,65%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
QADX,Our Lady Of The Blessed Sacrament School,72%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
QADZ,Our Saviour Lutheran School,36%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
QAEG,Grace Lutheran School,58%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
QAEK,Razi School,42%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
QAEN,Resurrection Ascension School,46%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
QAEP,Sacred Heart Catholic Academy,75%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
QAEQ,Sacred Heart School,30%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
QAER,Sacred Heart Catholic Academy,60%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
QAES,St. Adalbert'S Rc School,59%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
QAFC,St. Camillus School,63%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
QAFF,St. Clare Catholic Academy,44%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
QAFJ,Saint Elizabeth Catholic Academy,32%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
QAFR,Saint Helen Catholic Academy,35%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
QAFY,St. Kevin School,36%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
QAFZ,St. Leo Catholic Academy,53%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
QAGC,St. Mary Gate Of Heaven,33%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
QAGI,St. Nicolas Of Tolentine School,45%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
QAGP,St. Sebastian School,59%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
QAGR,Saint Stanislaus Kostka School,91%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
QAGU,Saint Thomas The Apostle School,31%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
QAGW,Sesame Sprout,93%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
QAHB,The Solomon Schechter School Of Queens,18%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
QAHG,Stepping Stone Pre &Grade School,62%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
QAHH,"Stepping Stone Day School, Inc.",40%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
QAHI,Saints Joachim And Anne School,29%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
QAIM,Yeshiva Of Central Queens,74%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
QAIR,Yeshiva Tifereth Moshe Day Care,97%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
QAIW,Yeshivath Ohr Haiim,13%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
QAJB,"Books And Rattles, Inc. Site 2",53%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
QAJQ,Forest Hills Jewish Center Nursery And Pre-K,42%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
QAJR,Ymca Of Greater New York - Flushing,85%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
QAJX,Ymca Of Greater New York - Cross Island,33%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
QAKA,Little Meadows Early Childhood Center,44%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
QAKH,Samuel Field Ym & Ywha (Little Neck),37%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
QAKM,Mi Nuevo Mundo (31-05),43%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
QAKQ,Denizko Dcc,76%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
QAKT,Mi Nuevo Mundo,39%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
QAKV,Honeypot Day Care,56%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
QAKW,Kwanis First Step,24%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
QAKY,Kissena Cherry Day Care,64%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
QAKZ,"Bright Beginnings In Queens Village, Inc.",19%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
QALA,Rainbow Child Dev Center,51%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
QALC,Little Sweet Angels Preschool,73%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
QALD,Kiddie Academy Of Little Neck,85%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
QALM,Professional Childcare Inc.,72%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
QALO,Imagine Early Learning Center,54%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
QALP,Early Sunrise Preschool,30%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
QALQ,Elber Islamic School,30%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
QALW,Peek-A-Boo! Learning Center,28%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
QAMB,Jackson Heights Learning Center Annex,89%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
QAMJ,Little Dolphin,89%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
QAMK,"Lolly'S Early Childhood Center, Inc.",35%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
QAMO,Greater Ridgewood,76%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
QAMS,Kid Krazy,39%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
QAMT,Ralph Hirschkorn Child Care Center,32%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
QAMU,Saratoga Early Childhood Education Center,0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
QAMV,Sco Family Of Services Jerome Hardeman Ece,100%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
QANH,Quick Start Day Care Center Inc.,75%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
QANJ,North Side School - Parsons (Half-Day),0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
QANR,Malcolm X Day Care,0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
QANS,"A To Z Center Too, Inc.",95%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
QANT,The Child Center Of Ny 1,41%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
QANU,Happy Dragon Of New York,62%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
QANV,"Happy Dragon Of Usa, Inc.",72%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
QANZ,Battalion Christian Academy,100%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
QAOC,Afro American Parents,0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
QAOO,"Beth Jacob Jewish Educational Center, Inc.",38%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
QAOQ,Rockaway Child Care Center,12%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
QAOW,All My Children Day Care 6,7%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
QAPB,All My Children Day Care 4,30%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
QAPD,Ny League Forest Hills West,67%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
QAPK,Concerned Parents Of Jamaica Early Learning Center,19%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
QAPL,Sholom Day Care 1,69%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
QAPM,Charles R Drew Elc 3,48%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
QAPP,Be Above Site 16,13%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
QAPS,Be Above 22 (New World Education Center),54%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
QAPU,"Xcel Tiny Tots, Inc.",6%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
QAPW,Queensbridge Ecdc,26%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
QAQC,Howard Beach Judea Center,100%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
QARC,Lucille Rose Dcc,5%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
QARE,Pal Woodside Early Learn Center,94%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
QARG,South Jamaica Center For Children And Parents Inc. Center 1,27%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
QARK,Sholom Day Care 2,50%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
QARN,All My Children Day Care 8,36%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
QARO,Committee For Early Childhood Development Head Start 2,36%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
QARP,Myrtle P. Jarmon Ecec,14%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
QARQ,All My Children,6%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
QARX,Redeemer Lutheran School,24%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
QASB,Mi Nuevo Mundo,53%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
QASC,St. Mel Catholic Academy,56%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
QASD,Immanuel Genius,32%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
QASE,"Talented Little Children Iii / Tlc Spirit, Llc",73%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
QASF,Ira'S Parkway Day Care,6%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
QASG,Positive Beginnings Ii,18%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
QASH,Jewish Institute Of Queens,26%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
QASI,"Early Sunrise Preschool And Kindergarten, Inc.",14%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
QASJ,Northside School,40%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
QASL,Bessie &Nora'S Place,100%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
QASN,Early Steps Family Center,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
QASR,"A Child'S Place Too, Inc.",39%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
QAST,"Abc Preschool & Kindergarten Center, Corp",78%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
QASU,The Child Center Of Ny 2,48%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
QASV,Bwy Preschool,35%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
QASW,"Children'S Big Apple, Inc.",89%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
QASX,"Children'S Big Apple, Inc.",100%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
QATA,J.C. Daywatch Day Care,33%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
QATB,Johnson'S Academy Llc,39%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
QATC,"Little Friends School Elmhurst, Inc.",92%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
QATD,"Little Friends School, Sunnyside",81%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
QATE,Center Of Excellence Springfield Gardens Preschool,30%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
QATH,Maspeth Town Hall Preschool,94%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
QATJ,Smiles Gfdc Inc.,64%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
QATK,Ping Sheng Ye Group Family Day Care,20%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
QATL,Rainbow Christian Preschool,52%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
QATM,Star America Preschool,30%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
QATO,Long Island City Ymca,36%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
QATQ,Better Community Life Dcc 2,40%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
QATT,Preschool R Us,56%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
QATU,"Evbo, Inc. D/B/A Jack & Jill Nursery School",45%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
QATV,Happy Dragon Preschool,88%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
QATX,Immanuel Creative,45%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
QATY,International Nursery School,33%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
QATZ,"Judi'S Nursery, Inc.",97%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
QAUA,Kon Wah Day School,44%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
QAUB,"New Milestone, Inc.",7%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
QAUC,Pee Wee Folks,35%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
QAUD,Precious Moments,44%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
QAUE,"Ready, Set, Grow Child Center, Llc.",18%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
QAUG,Sharon Nursery,64%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
QAUH,The Corner School,50%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
QAUJ,Martin L. King Jr. Mem Dcc,100%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
QAUK,Chabad Early Learning Center,6%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
QAUL,Community Church Of Douglaston,53%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
QAUM,Home Sweet Home Children'S School,80%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
QAUN,Jack & Jill Ii,43%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
QAUO,Noah'S Ark Progressive Learning Center,64%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
QAUQ,Yai/ Nyl Clearview School Annex,29%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
QAUS,The Lutheran Schools Of Flushing And Bayside,27%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
QAUT,All My Children Day Care 2,0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
QAUW,Alpha Kappa Alpha Epsilon Pi Omega Dcc,28%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
QAVB,"Bev'S Kiddie Daycare, Inc.",58%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
QAVC,Blanche Community Progress Dcc#2,21%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
QAVD,Community And Family Head Start,37%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
QAVF,Cuomo First Step,41%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
QAVG,Russo First Step,44%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
QAVI,Littl Tots Red Wagon,71%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
QAVJ,Jfkidsport,36%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
QAVO,Omega Psi Phi Fraternity,16%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
QAVP,On Our Way Learning Center,6%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
QAVS,Saint John'S Lutheran Church,42%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
QAVU,"St. Albans Montessori Day Care Center, Inc.",40%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
QAVV,Up The Ladder,26%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
QAVW,West End Temple Nursery School,38%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
QAVY,Nadya Day Care I,100%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
QAVZ,Nadya Day Care Ii,92%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
QAWC,Paccor Kids,16%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
QAWE,"Ira'S Briarwood Day Care And Preschool, Inc.",13%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
QAWG,Bright Beginnings Pre-School,87%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
QAWH,Central Queens Ym & Ywha,40%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
QAWK,Sholom Sholom Inc.,52%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
QAWM,Rego Park Day School,44%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
QAWO,Iccd,44%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
QAWS,It'S My Turn,50%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
QAWT,"Afro American Parents Educational Center, Inc.",71%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
QAWU,"Sunshine School, Llc.",63%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
QAWW,"Pickwick School, Inc.",36%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
QAWX,Apple Tree Nursery School,77%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
QAWY,Ccs Montessori Center,30%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
QAWZ,All My Children Day Care (69Th Avenue),17%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
QAXC,All My Children Day Care (Mayfield),0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
QAXD,"Blanche Community Progress Day Care Center, Inc.",29%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
QAXF,Committee For Early Childhood Development,74%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
QAXI,Queens Early Childhood Center,29%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
QAXK,Kids Circle Daycare,44%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
QAXL,Laurelton Day Care,31%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
QAXN,Montessori Progressive,21%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
QAXQ,Our Saviour Lutheran,79%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
QAXV,Redeemer Lutheran Church And Nursery School,70%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
QAYB,Charles R Drew Elc 1,57%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
QAYD,"South Jamaica Center For Children And Parents, Inc.",82%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
QAYE,Quick Start Day Care Center,36%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
QAYG,All Children'S Child Care (31St Ave),71%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
QAYH,All Children'S Child Care (24Th St),27%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
QAYI,Brite Adventure Center (30Th St),85%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
QAYJ,Brite Adventure Center (58Th St),59%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
QAYK,Christ Evangelical Lutheran Church,81%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
QAYL,82Nd Street Academics,27%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
QAYN,Jackson'S Children'S Services,42%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
QAYP,Kid Krazy @ 21St Avenue,61%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
QAYT,Queensview Nursery School & Kindergarten,94%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
QAYU,Rainbowland Nursery School,75%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
QAYV,Rainbowland Nursery School,67%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
QAYW,Saint Francis Of Assisi School,27%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
QAYX,St. Joseph School,32%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
QAYZ,Atonement Pre-School,48%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
QAZC,Pal Western Queens,86%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
QAZI,Sheldon R. Weaver Child Care Center,92%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
QAZV,Macedonia Child Development Center,94%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
QAZW,La Guardia Community College Pre-School,47%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
QBAB,"Mona Prep Day Care, Inc.",34%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
QBAC,Cambria Center For The Gifted Child,18%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
QBAF,Samuel Field Ym & Ywha (Bayside),56%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
QBAJ,Community Nursery School Coth,88%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
QBBC,Northside School,54%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
QBBE,Our Kids Place Country Day,40%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
QBBF,Divine Wisdom Catholic Academy Douglaston,34%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
QBBG,Han-I Preschool,76%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
QBBH,"New Milestone, Incorporated",77%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
QBBL,"Abc Kiddieland, Inc.",79%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
QBBM,Mushroom House Day Care Center,20%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
QBBN,Noah'S Ark Progressive Learning Center,75%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
QBBP,The Laugh & Learn Place,14%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
QBBQ,Most Holy Redeemer Catholic Academy,48%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
QBBR,Iccd,80%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
QBBU,"The Nurturing Center, Inc.",26%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
QBCC,"Rochdale Village Nursery School, Inc.",100%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
QBCD,Mi Nuevo Mundo,68%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
QBCP,Holy Land Ecc,63%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
QBCQ,Haup Upk Program,53%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
QBCS,"Funday Daycare Center, Inc.",44%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
QBCT,Kiddie Academy Of Whitestone,40%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
QBCW,It'S My Turn,44%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
QBDA,Highland Academics,39%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
QBDB,"Queens Pointe Talent, Inc.",54%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
QBDC,Sco Corona Early Childhood Education Center,73%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
QBDD,Hellenic Orthodox Community Of Astoria St. Demetrios,52%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
QBDW,Sunflower Daycare Center,100%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
QBDX,Milton'S Daycare,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
QBEC,Emilia'S Kids,43%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
QBEF,The Learning Tree,17%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
QBEG,Magic Years Preschool And Nursery,74%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
QBEH,Mi Nuevo Mundo Corp.,69%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
QBEJ,Queens Herald Community Corp.,71%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
QBEK,Ymca Of Greater Ny- Ridgewood Y,71%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
QBEO,Abc Early Learning Center,95%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
