DBN,School Name,"Total Parent 
Response Rate",Total Teacher Response Rate,Total Student Response Rate,Collaborative Teachers Score,Effective School Leadership Score,Rigorous Instruction Score,Supportive Environment Score,Strong Family-Community Ties Score,Trust Score
75X469,P469X - THE BRONX SCHOOL FOR CONTINUOUS LEARNERS,29%,60%,83%,N/A,N/A,N/A,N/A,N/A,4.62
75X721,P.S. X721 - STEPHEN MCSWEENEY SCHOOL,49%,99%,99%,4.47,4.01,4.01,N/A,3.88,3.90
75X723,P.S. 723,17%,51%,26%,N/A,N/A,N/A,N/A,N/A,2.80
75X754,J. M. RAPPORT SCHOOL CAREER DEVELOPMENT,20%,87%,63%,4.03,4.32,3.86,N/A,2.40,3.28
75X811,P.S. X811,34%,90%,97%,3.97,3.26,4.63,N/A,3.68,3.47
84K037,BEGINNING WITH CHILDREN CHARTER SCHOOL II,49%,86%,98%,4.18,4.04,4.38,N/A,4.11,4.38
84K125,SUCCESS ACADEMY CHARTER SCHOOL - BED-STUY 2,14%,0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A
84K129,SUCCESS ACADEMY CHARTER SCHOOL - COBBLE HILL,23%,0%,0%,N/A,N/A,N/A,N/A,N/A,N/A
84K182,SUCCESS ACADEMY CHARTER SCHOOL - WILLIAMSBURG,25%,20%,N/A,N/A,N/A,N/A,N/A,N/A,N/A
84K333,EXPLORE EXCEED CHARTER SCHOOL,52%,87%,46%,2.55,2.65,3.19,N/A,3.57,3.10
84K355,WILLIAMSBURG COLLEGIATE CHARTER SCHOOL,40%,91%,91%,3.40,3.31,3.02,N/A,3.78,3.55
84K356,ACHIEVEMENT FIRST CROWN HEIGHTS CHARTER SCHOOL,25%,14%,82%,N/A,N/A,N/A,N/A,N/A,N/A
84K357,KIPP AMP CHARTER SCHOOL,27%,50%,87%,1.00,1.82,2.93,N/A,3.46,2.13
84K358,ACHIEVEMENT FIRST EAST NEW YORK CHARTER SCHOOL,29%,79%,67%,4.28,4.23,4.17,N/A,3.84,4.07
84K359,THE UFT CHARTER SCHOOL,29%,96%,92%,3.78,3.80,3.11,N/A,2.73,3.64
84K360,LAUNCH EXPEDITIONARY LEARNING CHARTER SCHOOL,71%,95%,97%,3.79,3.73,3.93,N/A,3.88,3.79
84K362,HELLENIC CLASSICAL CHARTER SCHOOL,86%,100%,100%,4.76,4.45,4.68,N/A,4.43,4.41
84K367,SUCCESS ACADEMY CHARTER SCHOOL - BED-STUY 1,15%,47%,5%,3.57,3.07,4.40,N/A,3.88,3.12
84K379,EXPLORE EXCEL CHARTER SCHOOL,73%,93%,88%,3.78,3.75,3.23,N/A,3.44,3.50
84K386,INVICTUS PREPARATORY CHARTER SCHOOL,13%,64%,57%,N/A,N/A,N/A,N/A,N/A,N/A
84K395,NEW VISIONS A.I.M. CHARTER HIGH SCHOOL I,7%,71%,28%,2.59,2.15,2.17,N/A,3.09,2.98
84K406,"EMBER CHARTER SCHOOL FOR MINDFUL EDUCATION, INNOVATION AND TRANSFORMATION",54%,88%,99%,3.62,3.51,3.84,N/A,3.90,3.36
84K417,URBAN DOVE CHARTER SCHOOL,54%,100%,82%,3.60,3.99,3.65,N/A,4.35,3.70
84K473,WILLIAMSBURG CHARTER HIGH SCHOOL,54%,90%,92%,3.19,3.08,3.57,N/A,3.13,3.16
84K486,NEW DAWN CHARTER HIGH SCHOOL,86%,97%,66%,3.73,3.97,3.61,N/A,3.87,4.07
84K508,ACHIEVEMENT FIRST ENDEAVOR CHARTER SCHOOL,24%,16%,6%,N/A,N/A,N/A,N/A,N/A,N/A
84K517,LEADERSHIP PREP BEDFORD STUYVESANT UNCOMMON PREP CHARTER SCHOOL,40%,61%,65%,3.25,3.06,4.19,N/A,3.57,3.23
84K536,COMMUNITY ROOTS CHARTER SCHOOL,69%,84%,93%,4.52,4.38,3.71,N/A,4.75,4.25
84K538,ACHIEVEMENT FIRST BUSHWICK CHARTER SCHOOL,41%,51%,95%,4.44,4.30,4.56,N/A,3.93,4.16
84K593,EXCELLENCE BOYS CHARTER SCHOOL,42%,95%,58%,3.73,3.81,3.40,N/A,3.94,3.19
84K608,KINGS COLLEGIATE CHARTER SCHOOL,69%,91%,92%,3.67,3.76,4.04,N/A,3.72,3.94
84K626,ACHIEVEMENT FIRST BROWNSVILLE CHARTER SCHOOL,19%,37%,46%,4.03,3.56,4.34,N/A,N/A,N/A
84K648,BEDFORD STUYVESANT COLLEGIATE CHARTER SCHOOL,69%,100%,95%,4.13,4.00,4.06,N/A,4.39,4.07
84K649,LA CIMA CHARTER SCHOOL,31%,52%,N/A,2.01,2.52,2.52,N/A,3.62,3.23
84K651,PAVE ACADEMY CHARTER SCHOOL,17%,92%,44%,2.12,2.34,2.59,N/A,3.13,2.72
84K652,BROOKLYN ASCEND CHARTER SCHOOL,78%,95%,94%,2.38,2.41,2.88,N/A,3.50,2.87
84K680,ACHIEVEMENT FIRST ASPIRE CHARTER SCHOOL,22%,42%,N/A,4.16,3.30,4.47,N/A,3.95,3.82
84K689,CITIZENS OF THE WORLD CHARTER SCHOOL 1 WILLIAMSBURG,22%,13%,N/A,N/A,N/A,N/A,N/A,N/A,N/A
84K692,CITIZENS OF THE WORLD CHARTER SCHOOL NEW YORK 2 CROWN HEIGHTS,35%,35%,N/A,N/A,N/A,N/A,N/A,N/A,N/A
84K693,NORTHSIDE CHARTER HIGH SCHOOL,68%,90%,84%,3.48,2.93,2.70,N/A,2.26,3.02
84K701,BROOKLYN CHARTER SCHOOL,70%,88%,N/A,3.85,3.83,3.08,N/A,3.82,4.33
84K702,COMMUNITY PARTNERSHIP CHARTER SCHOOL,53%,84%,90%,3.75,3.78,3.39,N/A,4.03,3.48
84K704,EXPLORE CHARTER SCHOOL,40%,67%,79%,2.75,2.80,2.81,N/A,3.58,2.76
84K707,BROOKLYN PROSPECT CHARTER SCHOOL,41%,90%,80%,3.76,3.92,3.65,N/A,3.93,3.93
84K710,BROWNSVILLE COLLEGIATE CHARTER SCHOOL,37%,87%,71%,2.86,1.78,3.58,N/A,3.74,3.18
84K711,LEADERSHIP PREPARATORY BROWNSVILLE CHARTER SCHOOL,34%,88%,49%,3.16,3.31,3.54,N/A,4.09,3.28
84K712,EXCELLENCE GIRLS CHARTER SCHOOL,43%,68%,80%,4.01,3.63,3.60,N/A,3.57,3.31
84K724,LEADERSHIP PREP CANARSIE CHARTER SCHOOL (LEADERSHIP PREP CS 4),82%,98%,97%,3.43,3.56,3.45,N/A,3.60,3.36
84K730,SUMMIT ACADEMY CHARTER SCHOOL,71%,86%,81%,3.35,3.48,3.81,N/A,4.32,3.56
84K733,"MATH, ENGINEERING, AND SCIENCE ACADEMY CHARTER HIGH SCHOOL",17%,90%,64%,3.64,2.69,3.13,N/A,3.07,3.69
84K736,NEW AMERICAN ACADEMY CHARTER SCHOOL,77%,100%,N/A,3.72,3.92,4.06,N/A,3.87,4.10
84K737,BROWNSVILLE ASCEND CHARTER SCHOOL,77%,87%,92%,3.11,3.13,3.13,N/A,2.97,3.49
84K738,NEW VISIONS CHARTER HIGH SCHOOL FOR ADVANCED MATH AND SCIENCE III,78%,100%,98%,3.84,3.54,3.13,N/A,3.13,3.41
84K739,NEW VISIONS CHARTER HIGH SCHOOL FOR THE HUMANITIES III,11%,92%,96%,2.82,2.42,2.63,N/A,1.48,2.50
84K740,BROOKLYN SCHOLARS CHARTER SCHOOL,41%,67%,63%,3.85,4.07,3.24,N/A,4.18,3.68
84K742,EXPLORE EMPOWER CHARTER SCHOOL,70%,95%,87%,2.90,2.78,3.02,N/A,3.42,3.46
84K744,CONEY ISLAND PREPARATORY PUBLIC CHARTER SCHOOL,19%,100%,69%,3.75,3.81,3.84,N/A,3.95,4.02
84K746,HEBREW LANGUAGE ACADEMY CHARTER SCHOOL,70%,90%,95%,4.05,3.52,3.19,N/A,3.17,3.06
84K756,SUCCESS ACADEMY PROSPECT HEIGHTS (BROOKLYN 6),17%,49%,0%,2.92,2.74,4.51,N/A,4.28,3.35
84K757,UNITY PREP CHARTER SCHOOL,47%,78%,87%,3.75,3.74,3.09,N/A,3.88,3.53
84K758,BROOKLYN URBAN GARDEN CHARTER SCHOOL,55%,91%,96%,3.74,3.72,3.18,N/A,3.95,3.47
84K759,CANARSIE ASCEND CHARTER SCHOOL,47%,100%,N/A,3.28,3.44,3.55,N/A,4.17,3.88
84K766,THE INTERNATIONAL CHARTER SCHOOL OF NEW YORK,42%,0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A
84K769,HYDE LEADERSHIP CHARTER SCHOOL- BROOKLYN,89%,100%,N/A,3.19,3.29,2.59,N/A,4.18,3.83
84K772,SUCCESS ACADEMY CHARTER SCHOOL - BENSONHURST - NEW YORK 3,39%,92%,N/A,3.89,3.61,4.72,N/A,4.41,3.63
84K774,ACHIEVEMENT FIRST APOLLO CHARTER SCHOOL,10%,16%,1%,N/A,N/A,N/A,N/A,N/A,N/A
84K775,LEADERSHIP PREPARATORY OCEAN HILL CHARTER SCHOOL,34%,92%,34%,2.80,3.16,2.77,N/A,4.08,2.56
84K777,OCEAN HILL COLLEGIATE CHARTER SCHOOL,55%,69%,82%,3.81,3.63,3.84,N/A,3.54,3.14
84K780,BROOKLYN EAST COLLEGIATE CHARTER SCHOOL,41%,53%,81%,2.93,2.02,3.24,N/A,3.33,2.52
84K781,SUCCESS ACADEMY CHARTER SCHOOL - BERGEN BEACH - NEW YORK 4,20%,68%,N/A,3.56,3.35,4.54,N/A,4.50,3.62
84K782,BEDFORD STUYVESANT NEW BEGINNINGS CHARTER SCHOOL,85%,97%,98%,3.72,3.78,2.97,N/A,3.62,3.22
84K784,ACHIEVEMENT FIRST NORTH BROOKLYN PREP CHARTER SCHOOL,59%,93%,N/A,3.51,3.47,4.25,N/A,4.02,4.25
84K785,IMAGINE ME LEADERSHIP CHARTER SCHOOL,48%,96%,N/A,4.31,4.70,4.10,N/A,4.36,4.31
84K788,ACHIEVEMENT FIRST LINDEN ELEMENTARY SCHOOL,31%,71%,N/A,2.66,3.10,4.03,N/A,4.02,3.67
84K789,COMPASS CHARTER SCHOOL,84%,94%,N/A,2.34,2.79,3.03,N/A,3.73,3.13
84K790,CENTRAL BROOKLYN ASCEND CHARTER SCHOOL,73%,88%,N/A,2.09,1.50,2.44,N/A,3.06,2.78
84K791,BROOKLYN DREAMS CHARTER SCHOOL,14%,4%,2%,N/A,N/A,N/A,N/A,N/A,N/A
84K792,THE CULTURAL ARTS ACADEMY AT SPRING CREEK CHARTER SCHOOL,98%,100%,100%,3.12,2.37,2.87,N/A,3.73,3.18
84K793,BUSHWICK ASCEND CHARTER SCHOOL,71%,89%,64%,3.34,3.08,3.69,N/A,3.35,3.97
84K797,NEW HOPE ACADEMY CHARTER SCHOOL,14%,11%,N/A,N/A,N/A,N/A,N/A,N/A,N/A
84K803,BROOKLYN LAB CHARTER SCHOOL,26%,50%,55%,2.46,2.90,2.79,N/A,3.26,3.17
84K876,ACHIEVEMENT FIRST VOYAGER CHARTER SCHOOL,28%,70%,1%,3.25,3.21,3.29,N/A,4.36,4.18
84K879,BROOKLYN PROSPECT CHARTER SCHOOL DOWNTOWN,46%,42%,84%,4.14,4.25,3.83,N/A,4.50,4.30
84K882,SUCCESS ACADEMY CHARTER SCHOOL - BUSHWICK,24%,11%,N/A,N/A,N/A,N/A,N/A,N/A,N/A
84K883,SUCCESS ACADEMY CHARTER SCHOOL - BED STUY 3,32%,45%,N/A,3.67,3.82,4.21,N/A,3.55,4.35
84K888,ACHIEVEMENT FIRST BROOKLYN HIGH SCHOOL,18%,9%,72%,N/A,N/A,N/A,N/A,N/A,N/A
84K892,BROOKLYN EMERGING LEADERS ACADEMY,86%,100%,93%,N/A,N/A,N/A,N/A,N/A,N/A
84K895,HEBREW LANGUAGE ACADEMY CHARTER SCHOOL 2,50%,81%,N/A,2.10,1.82,2.67,N/A,2.92,2.93
84K989,ACHIEVEMENT FIRST UNIVERSITY PREP,12%,19%,81%,N/A,N/A,N/A,N/A,N/A,N/A
84M065,DEMOCRACY PREP ENDURANCE CHARTER SCHOOL,58%,95%,88%,3.68,2.64,3.69,N/A,3.26,2.64
84M068,KIPP WASHINGTON HEIGHTS MIDDLE SCHOOL,43%,27%,91%,N/A,N/A,N/A,N/A,3.94,4.45
84M080,MANHATTAN CHARTER SCHOOL II,72%,100%,N/A,3.14,3.25,4.11,N/A,3.69,3.49
84M085,GLOBAL COMMUNITY CHARTER SCHOOL,79%,85%,N/A,2.24,2.43,1.49,N/A,3.44,2.48
84M100,NEIGHBORHOOD CHARTER SCHOOL OF HARLEM,79%,54%,97%,4.10,4.16,4.75,N/A,4.18,4.09
84M168,EAST HARLEM SCHOLARS ACADEMY CHARTER SCHOOL II,51%,27%,N/A,N/A,N/A,N/A,N/A,3.95,3.14
84M170,SUCCESS ACADEMY HELL'S KITCHEN (MANHATTAN 2),22%,0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A
84M174,SUCCESS ACADEMY UNION SQUARE (MANHATTAN 1),24%,8%,0%,N/A,N/A,N/A,N/A,N/A,N/A
84M186,HARLEM HEBREW LANGUAGE CHARTER SCHOOL,70%,88%,N/A,2.69,2.35,2.89,N/A,3.30,2.84
84M202,GREAT OAKS CHARTER SCHOOL,4%,77%,75%,2.31,1.59,2.30,N/A,2.65,2.49
84M204,CAPITAL PREPARATORY (CP) HARLEM CHARTER SCHOOL,33%,59%,86%,1.63,1.30,2.15,N/A,1.67,1.10
84M263,NEW YORK CITY CHARTER SCHOOL OF THE ARTS,13%,0%,0%,N/A,N/A,N/A,N/A,N/A,N/A
84M265,SUCCESS ACADEMY CHARTER SCHOOL - WASHINGTON HEIGHTS - NEW YORK 1,17%,0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A
84M279,THE OPPORTUNITY CHARTER SCHOOL,36%,89%,71%,2.22,2.13,2.28,N/A,4.21,3.22
84M284,HARLEM CHILDREN'S ZONE PROMISE ACADEMY 1 CHARTER SCHOOL,72%,51%,83%,3.32,3.57,3.31,N/A,3.16,3.68
84M295,SCHOOL IN THE SQUARE PUBLIC CHARTER SCHOOL,83%,95%,96%,3.98,3.81,4.57,N/A,4.15,4.18
84M320,MANHATTAN CHARTER SCHOOL,96%,91%,N/A,4.24,4.08,3.99,N/A,3.88,4.42
84M329,HARLEM LINK CHARTER SCHOOL,50%,93%,N/A,4.02,3.70,3.89,N/A,4.20,4.03
84M330,GIRLS PREPARATORY CHARTER SCHOOL OF NEW YORK,42%,63%,96%,2.10,2.90,3.09,N/A,3.52,2.44
84M335,HARLEM VILLAGE ACADEMY LEADERSHIP CHARTER SCHOOL,35%,72%,94%,1.75,1.77,2.57,N/A,3.24,2.99
84M336,KIPP INFINITY CHARTER SCHOOL,39%,59%,80%,3.75,3.38,3.96,N/A,3.52,3.75
84M337,NEW YORK CENTER FOR AUTISM CHARTER SCHOOL,97%,100%,N/A,4.52,4.87,3.55,N/A,4.94,4.86
84M341,HARLEM CHILDREN'S ZONE PROMISE ACADEMY II CHARTER SCHOOL,76%,58%,96%,2.76,2.49,2.93,N/A,3.05,2.88
84M350,DEMOCRACY PREP CHARTER SCHOOL,71%,77%,78%,3.71,3.58,3.91,N/A,3.42,3.08
84M351,SUCCESS ACADEMY CHARTER SCHOOL - HARLEM 1,6%,2%,0%,N/A,N/A,N/A,N/A,N/A,N/A
84M353,NEW HEIGHTS ACADEMY CHARTER SCHOOL,74%,96%,96%,3.93,3.74,4.06,N/A,3.81,3.96
84M357,SUCCESS ACADEMY CHARTER SCHOOL - HARLEM 6,19%,53%,N/A,N/A,N/A,N/A,N/A,N/A,N/A
84M358,SUCCESS ACADEMY CHARTER SCHOOL - HUDSON YARDS,34%,0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A
84M382,DREAM CHARTER SCHOOL,69%,98%,85%,4.08,3.59,3.37,N/A,4.25,3.73
84M384,SUCCESS ACADEMY CHARTER SCHOOL - HARLEM 2,11%,0%,0%,N/A,N/A,N/A,N/A,N/A,N/A
84M386,SUCCESS ACADEMY CHARTER SCHOOL - HARLEM 4,1%,97%,0%,4.16,4.25,4.43,N/A,N/A,N/A
84M388,ST. HOPE LEADERSHIP ACADEMY CHARTER SCHOOL,90%,97%,98%,4.51,3.98,4.57,N/A,3.20,4.28
84M430,THE EQUITY PROJECT CHARTER SCHOOL (TEP),100%,95%,98%,4.46,4.28,4.58,N/A,4.21,4.39
84M433,RENAISSANCE CHARTER HIGH SCHOOL FOR INNOVATION,72%,100%,86%,3.34,3.02,2.70,N/A,3.20,3.21
84M478,INWOOD ACADEMY FOR LEADERSHIP CHARTER SCHOOL,45%,86%,72%,3.67,3.61,2.96,N/A,3.93,3.98
84M481,DEMOCRACY PREP HARLEM CHARTER SCHOOL,83%,85%,93%,3.04,3.15,2.99,N/A,3.42,2.79
84M482,SUCCESS ACADEMY CHARTER SCHOOL - HARLEM 5,18%,0%,0%,N/A,N/A,N/A,N/A,N/A,N/A
84M483,NEW YORK FRENCH AMERICAN CHARTER SCHOOL,54%,70%,N/A,3.95,3.71,4.27,N/A,3.78,3.80
84M518,EAST HARLEM SCHOLARS ACADEMY CHARTER SCHOOL,25%,100%,60%,3.17,3.33,3.31,N/A,3.48,3.30
84M522,BROOME STREET ACADEMY CHARTER SCHOOL,15%,85%,89%,2.00,1.53,2.75,N/A,2.49,2.13
84M523,SUCCESS ACADEMY CHARTER SCHOOL - UPPER WEST,20%,0%,0%,N/A,N/A,N/A,N/A,N/A,N/A
84M702,SISULU-WALKER CHARTER SCHOOL OF HARLEM,56%,95%,N/A,4.29,4.20,4.99,N/A,4.11,4.00
84M704,HARBOR SCIENCE AND ARTS CHARTER SCHOOL,71%,74%,92%,2.94,3.86,4.13,N/A,3.90,4.08
84M705,AMBER CHARTER SCHOOL,92%,88%,N/A,3.72,3.76,3.51,N/A,3.95,4.03
84M707,JOHN V. LINDSAY WILDCAT ACADEMY CHARTER SCHOOL,44%,54%,57%,4.14,4.06,4.67,N/A,4.58,4.52
84M708,HARLEM PREP CHARTER SCHOOL,83%,65%,75%,3.70,3.54,3.45,N/A,2.80,3.50
84M709,HARLEM VILLAGE ACADEMY CHARTER SCHOOL,49%,68%,91%,2.63,2.70,2.75,N/A,3.51,2.71
84M726,KIPP STAR COLLEGE PREP CHARTER SCHOOL,21%,49%,93%,3.06,3.45,3.42,N/A,4.08,3.24
84M861,FUTURE LEADERS INSTITUTE CHARTER SCHOOL,49%,100%,100%,3.54,3.38,3.80,N/A,3.79,3.94
84M888,HARLEM VILLAGE ACADEMY HS,71%,100%,67%,2.52,2.06,2.51,N/A,1.52,2.23
84M999,KIPP NYC COLLEGE PREP,16%,55%,24%,3.88,3.92,3.87,N/A,4.13,4.09
84Q083,CENTRAL QUEENS ACADEMY CHARTER SCHOOL,88%,100%,98%,4.03,4.51,4.63,N/A,3.33,4.55
84Q170,PENINSULA PREPARATORY ACADEMY CHARTER SCHOOL,94%,63%,N/A,3.13,3.09,2.68,N/A,3.91,3.29
84Q298,MIDDLE VILLAGE PREP CHARTER SCHOOL,38%,75%,97%,3.01,2.67,3.71,N/A,2.70,3.21
84Q304,VOICE CHARTER SCHOOL OF NEW YORK,49%,94%,79%,3.14,3.05,3.65,N/A,3.37,3.64
84Q320,NEW VISIONS CHARTER HIGH SCHOOL FOR ADVANCED MATH AND SCIENCE IV,86%,94%,98%,3.33,3.30,3.13,N/A,3.04,3.52
84Q321,GROWING UP GREEN CHARTER SCHOOL,65%,98%,97%,3.81,3.88,3.96,N/A,4.17,4.08
84Q337,SUCCESS ACADEMY CHARTER SCHOOL - ROSEDALE - NEW YORK 5,20%,27%,N/A,N/A,N/A,N/A,N/A,N/A,N/A
84Q339,SUCCESS ACADEMY CHARTER SCHOOL - SPRINGFIELD GARDENS - NEW YORK 6,4%,0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A
84Q340,CHALLENGE PREPARATORY CHARTER SCHOOL,64%,84%,89%,3.79,3.79,2.59,N/A,3.72,3.25
84Q341,RIVERTON STREET CHARTER SCHOOL,16%,15%,2%,N/A,N/A,N/A,N/A,N/A,N/A
84Q342,ROCHDALE EARLY ADVANTAGE CHARTER SCHOOL,85%,63%,N/A,4.33,4.72,4.22,N/A,4.52,4.24
84Q359,ACADEMY OF THE CITY CHARTER SCHOOL,71%,95%,N/A,4.33,3.94,4.22,N/A,4.25,3.82
84Q372,GROWING UP GREEN CHARTER SCHOOL II,71%,76%,N/A,3.26,3.20,3.23,N/A,3.91,4.05
84Q373,NEW VISIONS CHARTER HIGH SCHOOL FOR THE HUMANITIES IV,66%,56%,97%,3.03,3.73,2.74,N/A,4.21,3.10
84Q374,SUCCESS ACADEMY CHARTER SCHOOL - SOUTH JAMAICA,25%,7%,N/A,N/A,N/A,N/A,N/A,N/A,N/A
84Q375,SUCCESS ACADEMY CHARTER SCHOOL - FAR ROCKAWAY,13%,3%,N/A,N/A,N/A,N/A,N/A,N/A,N/A
84Q380,FORTE PREPARATORY ACADEMY CHARTER SCHOOL,93%,89%,N/A,N/A,N/A,N/A,N/A,N/A,N/A
84Q704,MERRICK ACADEMY - QUEENS PUBLIC CHARTER SCHOOL,51%,78%,N/A,3.46,2.93,3.81,N/A,3.44,2.93
84Q705,RENAISSANCE CHARTER SCHOOL,66%,94%,98%,3.94,2.91,4.04,N/A,3.57,3.50
84Q706,OUR WORLD NEIGHBORHOOD CHARTER SCHOOL,43%,43%,70%,4.26,4.32,3.58,N/A,4.17,4.01
84R012,NEW VENTURES CHARTER SCHOOL,53%,100%,67%,4.58,4.36,4.20,N/A,3.07,4.64
84R067,JOHN W. LAVELLE PREPARATORY CHARTER SCHOOL,87%,100%,96%,4.73,4.53,3.97,N/A,3.04,4.19
84R073,NEW WORLD PREPARATORY CHARTER SCHOOL,91%,100%,99%,3.78,3.97,3.48,N/A,3.05,3.71
84X124,CHILDREN'S AID COLLEGE PREP CHARTER SCHOOL,71%,100%,96%,3.57,3.26,3.70,N/A,3.37,3.08
84X133,ICAHN CHARTER SCHOOL 6,85%,72%,96%,4.24,4.66,4.18,N/A,4.18,4.25
84X165,GRAND CONCOURSE CHARTER SCHOOL,100%,89%,100%,4.32,4.05,4.85,N/A,3.02,4.09
84X177,MOTT HALL CHARTER SCHOOL,59%,100%,99%,2.81,3.28,2.93,N/A,3.40,3.74
84X185,BRONX LIGHTHOUSE CHARTER SCHOOL,45%,48%,84%,3.58,2.97,3.61,N/A,1.53,3.43
84X200,NEW VISIONS A.I.M. CHARTER HIGH SCHOOL II,9%,80%,50%,2.50,2.29,1.46,N/A,1.40,2.33
84X202,NEW VISIONS CHARTER HIGH SCHOOL FOR ADVANCED MATH AND SCIENCE II,76%,96%,96%,3.03,3.18,3.39,N/A,3.01,3.08
84X208,NEW VISIONS CHARTER HIGH SCHOOL FOR THE HUMANITIES II,28%,93%,98%,3.36,2.91,3.07,N/A,2.82,2.75
84X233,FAMILY LIFE ACADEMY CHARTER SCHOOL II,46%,63%,95%,4.44,4.34,4.37,N/A,4.03,4.25
84X255,BRONX CHARTER SCHOOL FOR EXCELLENCE,100%,82%,88%,3.78,3.54,3.47,N/A,3.02,2.98
84X256,HEKETI COMMUNITY CHARTER SCHOOL,91%,100%,N/A,4.08,4.07,4.18,N/A,4.05,4.08
84X309,SOUTH BRONX CHARTER SCHOOL FOR INTERNATIONAL CULTURES AND THE ARTS,88%,100%,N/A,4.13,4.24,4.76,N/A,3.78,4.46
84X345,HYDE LEADERSHIP CHARTER SCHOOL,63%,90%,85%,3.47,2.85,2.97,N/A,3.87,3.51
84X346,SOUTH BRONX CLASSICAL CHARTER SCHOOL,95%,100%,97%,3.32,3.37,3.66,N/A,3.42,2.93
84X364,SOUTH BRONX CLASSICAL CHARTER SCHOOL II,83%,83%,N/A,3.15,3.58,4.61,N/A,4.06,3.87
84X380,SUCCESS ACADEMY CHARTER SCHOOL - BRONX 3,22%,0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A
84X387,BRILLA COLLEGE PREP CHARTER SCHOOL,92%,98%,N/A,4.08,3.99,4.21,N/A,4.20,4.23
84X389,BRONX GLOBAL LEARNING INSTITUTE FOR GIRLS CHARTER SCHOOL,60%,47%,98%,3.91,3.42,3.12,N/A,2.87,2.92
84X393,UNIVERSITY PREP CHARTER HIGH SCHOOL,50%,95%,96%,4.22,4.04,4.26,N/A,3.48,4.07
84X394,MOTT HAVEN ACADEMY CHARTER SCHOOL,81%,100%,100%,4.19,4.32,4.35,N/A,4.29,4.46
84X395,"NYC CHARTER HIGH SCHOOL FOR ARCHITECTURE, ENGINEERING AND CONSTRUCTION INDUSTRIES (AECI)",98%,100%,99%,3.64,3.85,3.57,N/A,4.32,4.05
84X398,BRONX COMMUNITY CHARTER SCHOOL,79%,97%,99%,4.16,3.70,3.90,N/A,4.18,4.15
84X407,BRONX CHARTER SCHOOL FOR CHILDREN,66%,56%,N/A,2.70,3.49,3.70,N/A,3.50,3.73
84X419,BRONX ACADEMY OF PROMISE CHARTER SCHOOL,100%,100%,100%,4.12,4.22,4.41,N/A,3.99,4.01
84X429,CHARTER HIGH SCHOOL FOR LAW AND SOCIAL JUSTICE,29%,88%,71%,3.29,1.79,2.56,N/A,1.29,1.45
84X460,ATMOSPHERE CHARTER SCHOOL,68%,93%,96%,3.52,3.63,3.63,N/A,4.08,3.70
84X461,METROPOLITAN LIGHTHOUSE CHARTER SCHOOL,56%,96%,95%,3.39,2.42,3.50,N/A,3.20,2.75
84X464,SUCCESS ACADEMY CHARTER SCHOOL - BRONX 4 - NEW YORK 2,27%,13%,N/A,N/A,N/A,N/A,N/A,N/A,N/A
84X465,BOYS PREPARATORY CHARTER SCHOOL OF NEW YORK,55%,74%,N/A,3.24,3.84,3.57,N/A,4.28,4.06
84X471,AMERICAN DREAM CHARTER SCHOOL,64%,92%,94%,4.53,4.41,3.63,N/A,4.81,4.63
84X472,FAMILY LIFE ACADEMY CHARTER SCHOOL III,32%,96%,N/A,4.48,4.29,4.49,N/A,4.20,4.68
84X482,DR. RICHARD IZQUIERDO HEALTH AND SCIENCE CHARTER SCHOOL,100%,100%,100%,4.13,4.22,4.11,N/A,4.28,4.17
84X484,BRONX CHARTER SCHOOL FOR BETTER LEARNING II,93%,82%,N/A,4.34,4.35,3.87,N/A,4.64,4.65
84X486,ROSALYN YALOW CHARTER SCHOOL,52%,16%,N/A,N/A,N/A,N/A,N/A,3.02,2.83
84X487,GIRLS PREPARATORY CHARTER SCHOOL OF THE BRONX,26%,73%,87%,3.19,3.52,2.97,N/A,3.15,3.03
84X488,THE EQUALITY CHARTER SCHOOL,69%,91%,87%,2.50,3.18,2.64,N/A,3.26,2.86
84X489,SOUTH BRONX CLASSICAL CHARTER SCHOOL III,92%,78%,N/A,2.60,3.22,4.26,N/A,3.38,3.17
84X491,ACADEMIC LEADERSHIP CHARTER SCHOOL,89%,100%,98%,2.25,2.41,2.83,N/A,3.11,2.79
84X492,SOUTH BRONX EARLY COLLEGE ACADEMY CHARTER SCHOOL,57%,59%,86%,3.00,3.40,2.79,N/A,3.05,2.98
84X493,SUCCESS ACADEMY CHARTER SCHOOL - BRONX 1,11%,0%,1%,N/A,N/A,N/A,N/A,N/A,N/A
84X494,SUCCESS ACADEMY CHARTER SCHOOL - BRONX 2,1%,45%,0%,4.08,3.84,4.03,N/A,N/A,N/A
84X497,STOREFRONT ACADEMY CHARTER SCHOOL,71%,47%,N/A,4.46,3.20,4.81,N/A,2.92,3.30
84X538,ICAHN CHARTER SCHOOL 5,2%,0%,0%,N/A,N/A,N/A,N/A,N/A,N/A
84X539,NEW VISIONS CHARTER HIGH SCHOOL FOR ADVANCED MATH AND SCIENCE,65%,100%,77%,3.34,3.58,3.14,N/A,2.31,3.07
